date,branch,department,total_beds,occupied_beds,total_icu_beds,occupied_icu_beds,staff_on_duty
2024-11-13,Branch C,Orthopedics,88,46,17,14,32
2024-11-13,Branch C,Pediatrics,69,65,13,9,12
2024-11-13,Branch C,Emergency,40,40,8,4,15
2024-11-13,Branch C,General Medicine,99,78,19,17,10
2024-11-14,Branch A,Cardiology,91,57,18,12,36
2024-11-14,Branch A,Oncology,63,57,12,5,10
2024-11-14,Branch A,Orthopedics,90,68,18,13,32
2024-11-14,Branch A,Pediatrics,61,30,12,10,13
2024-11-14,Branch A,Emergency,104,78,20,20,29
2024-11-14,Branch A,General Medicine,55,52,11,11,16
2024-11-14,Branch B,Cardiology,94,71,18,14,33
2024-11-14,Branch B,Oncology,71,52,14,13,32
2024-11-14,Branch B,Orthopedics,101,82,20,9,38
2024-11-14,Branch B,Pediatrics,116,93,23,19,30
2024-11-14,Branch B,Emergency,56,43,11,11,37
2024-11-14,Branch B,General Medicine,61,37,12,9,34
2024-11-14,Branch C,Cardiology,59,50,11,10,39
2024-11-14,Branch C,Oncology,107,58,21,19,33
2024-11-14,Branch C,Orthopedics,89,64,17,10,27
2024-11-14,Branch C,Pediatrics,113,77,22,22,21
2024-11-14,Branch C,Emergency,66,45,13,10,25
2024-11-14,Branch C,General Medicine,53,31,10,10,35
2024-11-15,Branch A,Cardiology,80,67,16,9,39
2024-11-15,Branch A,Oncology,115,102,23,18,16
2024-11-15,Branch A,Orthopedics,90,81,18,16,12
2024-11-15,Branch A,Pediatrics,79,72,15,12,17
2024-11-15,Branch A,Emergency,88,50,17,15,11
2024-11-15,Branch A,General Medicine,114,95,22,14,16
2024-11-15,Branch B,Cardiology,110,77,22,15,16
2024-11-15,Branch B,Oncology,61,37,12,11,35
2024-11-15,Branch B,Orthopedics,58,28,11,7,11
2024-11-15,Branch B,Pediatrics,80,74,16,16,21
2024-11-15,Branch B,Emergency,108,68,21,12,15
2024-11-15,Branch B,General Medicine,51,18,10,6,13
2024-11-15,Branch C,Cardiology,103,75,20,11,14
2024-11-15,Branch C,Oncology,41,41,8,5,16
2024-11-15,Branch C,Orthopedics,92,83,18,16,19
2024-11-15,Branch C,Pediatrics,103,77,20,11,21
2024-11-15,Branch C,Emergency,111,61,22,15,11
2024-11-15,Branch C,General Medicine,83,67,16,12,28
2024-11-16,Branch A,Cardiology,49,24,9,2,14
2024-11-16,Branch A,Oncology,99,85,19,13,15
2024-11-16,Branch A,Orthopedics,86,63,17,13,12
2024-11-16,Branch A,Pediatrics,102,87,20,15,20
2024-11-16,Branch A,Emergency,107,72,21,19,19
2024-11-16,Branch A,General Medicine,63,47,12,5,19
2024-11-16,Branch B,Cardiology,58,33,11,8,21
2024-11-16,Branch B,Oncology,108,64,21,16,31
2024-11-16,Branch B,Orthopedics,86,46,17,15,10
2024-11-16,Branch B,Pediatrics,109,95,21,19,36
2024-11-16,Branch B,Emergency,91,66,18,12,30
2024-11-16,Branch B,General Medicine,51,38,10,10,10
2024-11-16,Branch C,Cardiology,113,101,22,17,25
2024-11-16,Branch C,Oncology,78,68,15,12,16
2024-11-16,Branch C,Orthopedics,113,90,22,21,26
2024-11-16,Branch C,Pediatrics,94,78,18,17,24
2024-11-16,Branch C,Emergency,74,41,14,13,35
2024-11-16,Branch C,General Medicine,114,92,22,21,31
2024-11-17,Branch A,Cardiology,43,31,8,8,31
2024-11-17,Branch A,Oncology,72,53,14,12,23
2024-11-17,Branch A,Orthopedics,117,77,23,20,13
2024-11-17,Branch A,Pediatrics,43,24,8,7,24
2024-11-17,Branch A,Emergency,77,49,15,6,32
2024-11-17,Branch A,General Medicine,112,79,22,17,37
2024-11-17,Branch B,Cardiology,47,47,9,5,36
2024-11-17,Branch B,Oncology,73,45,14,14,19
2024-11-17,Branch B,Orthopedics,64,51,12,8,16
2024-11-17,Branch B,Pediatrics,94,52,18,10,16
2024-11-17,Branch B,Emergency,45,20,9,5,35
2024-11-17,Branch B,General Medicine,99,81,19,10,27
2024-11-17,Branch C,Cardiology,71,42,14,8,23
2024-11-17,Branch C,Oncology,91,77,18,18,35
2024-11-17,Branch C,Orthopedics,68,58,13,10,30
2024-11-17,Branch C,Pediatrics,81,67,16,12,11
2024-11-17,Branch C,Emergency,45,33,9,5,16
2024-11-17,Branch C,General Medicine,79,65,15,12,26
2024-11-18,Branch A,Cardiology,96,64,19,17,23
2024-11-18,Branch A,Oncology,119,87,23,16,39
2024-11-18,Branch A,Orthopedics,54,39,10,6,15
2024-11-18,Branch A,Pediatrics,51,30,10,9,36
2024-11-18,Branch A,Emergency,62,39,12,8,16
2024-11-18,Branch A,General Medicine,86,57,17,13,20
2024-11-18,Branch B,Cardiology,104,73,20,14,24
2024-11-18,Branch B,Oncology,49,26,9,9,25
2024-11-18,Branch B,Orthopedics,105,83,21,14,36
2024-11-18,Branch B,Pediatrics,116,84,23,12,20
2024-11-18,Branch B,Emergency,103,69,20,18,11
2024-11-18,Branch B,General Medicine,72,70,14,14,22
2024-11-18,Branch C,Cardiology,112,77,22,15,13
2024-11-18,Branch C,Oncology,67,45,13,13,23
2024-11-18,Branch C,Orthopedics,96,84,19,15,38
2024-11-18,Branch C,Pediatrics,55,31,11,11,27
2024-11-18,Branch C,Emergency,69,65,13,8,22
2024-11-18,Branch C,General Medicine,82,56,16,10,17
2024-11-19,Branch A,Cardiology,91,91,18,17,35
2024-11-19,Branch A,Oncology,78,53,15,5,10
2024-11-19,Branch A,Orthopedics,117,71,23,16,35
2024-11-19,Branch A,Pediatrics,48,8,9,6,29
2024-11-19,Branch A,Emergency,41,13,8,8,27
2024-11-19,Branch A,General Medicine,84,67,16,10,15
2024-11-19,Branch B,Cardiology,55,42,11,11,39
2024-11-19,Branch B,Oncology,112,79,22,17,38
2024-11-19,Branch B,Orthopedics,51,25,10,10,21
2024-11-19,Branch B,Pediatrics,111,67,22,22,16
2024-11-19,Branch B,Emergency,48,29,9,7,39
2024-11-19,Branch B,General Medicine,53,52,10,7,22
2024-11-19,Branch C,Cardiology,94,56,18,9,16
2024-11-19,Branch C,Oncology,118,74,23,18,37
2024-11-19,Branch C,Orthopedics,45,32,9,9,22
2024-11-19,Branch C,Pediatrics,87,82,17,15,25
2024-11-19,Branch C,Emergency,80,65,16,16,20
2024-11-19,Branch C,General Medicine,87,66,17,11,23
2024-11-20,Branch A,Cardiology,75,53,15,12,28
2024-11-20,Branch A,Oncology,68,65,13,5,39
2024-11-20,Branch A,Orthopedics,51,48,10,2,10
2024-11-20,Branch A,Pediatrics,42,42,8,5,34
2024-11-20,Branch A,Emergency,102,68,20,17,29
2024-11-20,Branch A,General Medicine,49,38,9,4,33
2024-11-20,Branch B,Cardiology,84,69,16,11,18
2024-11-20,Branch B,Oncology,94,75,18,12,15
2024-11-20,Branch B,Orthopedics,75,58,15,9,28
2024-11-20,Branch B,Pediatrics,62,46,12,9,11
2024-11-20,Branch B,Emergency,54,54,10,7,19
2024-11-20,Branch B,General Medicine,107,77,21,17,15
2024-11-20,Branch C,Cardiology,111,82,22,16,28
2024-11-20,Branch C,Oncology,58,51,11,9,12
2024-11-20,Branch C,Orthopedics,40,23,8,1,26
2024-11-20,Branch C,Pediatrics,54,42,10,8,10
2024-11-20,Branch C,Emergency,94,75,18,14,14
2024-11-20,Branch C,General Medicine,49,46,9,6,17
2024-11-21,Branch A,Cardiology,103,64,20,18,14
2024-11-21,Branch A,Oncology,100,81,20,10,13
2024-11-21,Branch A,Orthopedics,74,74,14,11,15
2024-11-21,Branch A,Pediatrics,57,52,11,5,28
2024-11-21,Branch A,Emergency,101,80,20,15,21
2024-11-21,Branch A,General Medicine,93,64,18,12,28
2024-11-21,Branch B,Cardiology,93,52,18,5,10
2024-11-21,Branch B,Oncology,71,52,14,10,11
2024-11-21,Branch B,Orthopedics,73,52,14,14,22
2024-11-21,Branch B,Pediatrics,118,85,23,18,33
2024-11-21,Branch B,Emergency,47,36,9,5,29
2024-11-21,Branch B,General Medicine,59,35,11,8,10
2024-11-21,Branch C,Cardiology,102,82,20,16,25
2024-11-21,Branch C,Oncology,55,40,11,8,26
2024-11-21,Branch C,Orthopedics,116,102,23,21,25
2024-11-21,Branch C,Pediatrics,74,70,14,8,21
2024-11-21,Branch C,Emergency,110,80,22,19,26
2024-11-21,Branch C,General Medicine,44,25,8,5,10
2024-11-22,Branch A,Cardiology,54,45,10,9,13
2024-11-22,Branch A,Oncology,80,65,16,11,17
2024-11-22,Branch A,Orthopedics,111,78,22,18,36
2024-11-22,Branch A,Pediatrics,102,61,20,13,35
2024-11-22,Branch A,Emergency,72,46,14,12,26
2024-11-22,Branch A,General Medicine,90,65,18,14,12
2024-11-22,Branch B,Cardiology,59,45,11,9,25
2024-11-22,Branch B,Oncology,67,50,13,7,23
2024-11-22,Branch B,Orthopedics,43,30,8,-1,16
2024-11-22,Branch B,Pediatrics,43,41,8,8,26
2024-11-22,Branch B,Emergency,80,73,16,10,21
2024-11-22,Branch B,General Medicine,89,54,17,17,34
2024-11-22,Branch C,Cardiology,87,77,17,8,24
2024-11-22,Branch C,Oncology,74,71,14,13,33
2024-11-22,Branch C,Orthopedics,49,30,9,7,15
2024-11-22,Branch C,Pediatrics,55,30,11,6,27
2024-11-22,Branch C,Emergency,73,41,14,11,14
2024-11-22,Branch C,General Medicine,52,35,10,4,36
2024-11-23,Branch A,Cardiology,63,51,12,9,35
2024-11-23,Branch A,Oncology,106,78,21,16,10
2024-11-23,Branch A,Orthopedics,85,43,17,12,14
2024-11-23,Branch A,Pediatrics,59,51,11,7,18
2024-11-23,Branch A,Emergency,113,73,22,20,29
2024-11-23,Branch A,General Medicine,57,40,11,4,24
2024-11-23,Branch B,Cardiology,117,99,23,22,32
2024-11-23,Branch B,Oncology,117,94,23,22,24
2024-11-23,Branch B,Orthopedics,67,47,13,8,36
2024-11-23,Branch B,Pediatrics,97,71,19,14,27
2024-11-23,Branch B,Emergency,92,57,18,18,37
2024-11-23,Branch B,General Medicine,106,60,21,18,26
2024-11-23,Branch C,Cardiology,116,69,23,18,39
2024-11-23,Branch C,Oncology,80,64,16,16,32
2024-11-23,Branch C,Orthopedics,115,86,23,15,39
2024-11-23,Branch C,Pediatrics,76,61,15,15,25
2024-11-23,Branch C,Emergency,110,91,22,19,12
2024-11-23,Branch C,General Medicine,71,48,14,8,14
2024-11-24,Branch A,Cardiology,69,48,13,12,32
2024-11-24,Branch A,Oncology,105,85,21,21,10
2024-11-24,Branch A,Orthopedics,92,47,18,16,16
2024-11-24,Branch A,Pediatrics,113,86,22,12,33
2024-11-24,Branch A,Emergency,43,12,8,1,10
2024-11-24,Branch A,General Medicine,64,35,12,12,36
2024-11-24,Branch B,Cardiology,65,52,13,10,25
2024-11-24,Branch B,Oncology,67,59,13,8,23
2024-11-24,Branch B,Orthopedics,79,70,15,9,25
2024-11-24,Branch B,Pediatrics,40,27,8,6,27
2024-11-24,Branch B,Emergency,93,83,18,9,27
2024-11-24,Branch B,General Medicine,78,55,15,15,15
2024-11-24,Branch C,Cardiology,76,55,15,12,24
2024-11-24,Branch C,Oncology,86,69,17,11,19
2024-11-24,Branch C,Orthopedics,104,97,20,14,21
2024-11-24,Branch C,Pediatrics,71,58,14,11,35
2024-11-24,Branch C,Emergency,89,65,17,13,22
2024-11-24,Branch C,General Medicine,59,37,11,6,18
2024-11-25,Branch A,Cardiology,56,40,11,8,34
2024-11-25,Branch A,Oncology,109,84,21,17,33
2024-11-25,Branch A,Orthopedics,72,39,14,7,36
2024-11-25,Branch A,Pediatrics,116,89,23,15,11
2024-11-25,Branch A,Emergency,93,63,18,12,38
2024-11-25,Branch A,General Medicine,106,77,21,13,27
2024-11-25,Branch B,Cardiology,75,59,15,12,15
2024-11-25,Branch B,Oncology,105,91,21,14,22
2024-11-25,Branch B,Orthopedics,77,54,15,12,31
2024-11-25,Branch B,Pediatrics,111,92,22,15,31
2024-11-25,Branch B,Emergency,55,55,11,11,21
2024-11-25,Branch B,General Medicine,105,70,21,19,18
2024-11-25,Branch C,Cardiology,107,77,21,15,32
2024-11-25,Branch C,Oncology,59,47,11,0,31
2024-11-25,Branch C,Orthopedics,82,72,16,11,27
2024-11-25,Branch C,Pediatrics,45,32,9,9,18
2024-11-25,Branch C,Emergency,102,76,20,16,22
2024-11-25,Branch C,General Medicine,49,48,9,8,20
2024-11-26,Branch A,Cardiology,69,55,13,13,21
2024-11-26,Branch A,Oncology,54,39,10,6,29
2024-11-26,Branch A,Orthopedics,67,42,13,13,35
2024-11-26,Branch A,Pediatrics,79,64,15,15,15
2024-11-26,Branch A,Emergency,84,49,16,13,35
2024-11-26,Branch A,General Medicine,116,90,23,20,30
2024-11-26,Branch B,Cardiology,53,53,10,2,18
2024-11-26,Branch B,Oncology,78,63,15,11,25
2024-11-26,Branch B,Orthopedics,109,93,21,14,34
2024-11-26,Branch B,Pediatrics,74,49,14,9,36
2024-11-26,Branch B,Emergency,87,72,17,14,30
2024-11-26,Branch B,General Medicine,98,73,19,16,29
2024-11-26,Branch C,Cardiology,77,63,15,11,29
2024-11-26,Branch C,Oncology,76,53,15,10,36
2024-11-26,Branch C,Orthopedics,77,54,15,14,25
2024-11-26,Branch C,Pediatrics,55,25,11,9,24
2024-11-26,Branch C,Emergency,66,31,13,6,37
2024-11-26,Branch C,General Medicine,65,53,13,10,35
2024-11-27,Branch A,Cardiology,117,92,23,14,38
2024-11-27,Branch A,Oncology,47,35,9,9,27
2024-11-27,Branch A,Orthopedics,40,28,8,5,10
2024-11-27,Branch A,Pediatrics,95,75,19,8,30
2024-11-27,Branch A,Emergency,61,58,12,7,17
2024-11-27,Branch A,General Medicine,107,76,21,14,19
2024-11-27,Branch B,Cardiology,53,25,10,9,31
2024-11-27,Branch B,Oncology,89,55,17,14,36
2024-11-27,Branch B,Orthopedics,117,93,23,18,18
2024-11-27,Branch B,Pediatrics,50,40,10,3,36
2024-11-27,Branch B,Emergency,70,54,14,10,33
2024-11-27,Branch B,General Medicine,63,51,12,12,23
2024-11-27,Branch C,Cardiology,109,77,21,17,10
2024-11-27,Branch C,Oncology,65,57,13,8,23
2024-11-27,Branch C,Orthopedics,100,69,20,11,14
2024-11-27,Branch C,Pediatrics,113,89,22,11,28
2024-11-27,Branch C,Emergency,84,48,16,11,28
2024-11-27,Branch C,General Medicine,65,45,13,7,36
2024-11-28,Branch A,Cardiology,57,36,11,11,27
2024-11-28,Branch A,Oncology,59,52,11,9,39
2024-11-28,Branch A,Orthopedics,67,30,13,13,39
2024-11-28,Branch A,Pediatrics,67,45,13,13,39
2024-11-28,Branch A,Emergency,46,38,9,3,18
2024-11-28,Branch A,General Medicine,82,74,16,11,39
2024-11-28,Branch B,Cardiology,43,27,8,7,10
2024-11-28,Branch B,Oncology,85,59,17,12,29
2024-11-28,Branch B,Orthopedics,85,71,17,17,14
2024-11-28,Branch B,Pediatrics,79,57,15,11,36
2024-11-28,Branch B,Emergency,43,37,8,7,39
2024-11-28,Branch B,General Medicine,58,46,11,7,24
2024-11-28,Branch C,Cardiology,93,74,18,18,31
2024-11-28,Branch C,Oncology,47,33,9,9,34
2024-11-28,Branch C,Orthopedics,94,68,18,13,32
2024-11-28,Branch C,Pediatrics,48,38,9,9,25
2024-11-28,Branch C,Emergency,105,59,21,19,20
2024-11-28,Branch C,General Medicine,55,49,11,8,17
2024-11-29,Branch A,Cardiology,45,20,9,9,23
2024-11-29,Branch A,Oncology,50,38,10,8,11
2024-11-29,Branch A,Orthopedics,45,35,9,5,22
2024-11-29,Branch A,Pediatrics,82,56,16,11,21
2024-11-29,Branch A,Emergency,75,71,15,10,36
2024-11-29,Branch A,General Medicine,86,62,17,14,38
2024-11-29,Branch B,Cardiology,93,59,18,13,22
2024-11-29,Branch B,Oncology,86,62,17,17,16
2024-11-29,Branch B,Orthopedics,69,57,13,12,32
2024-11-29,Branch B,Pediatrics,71,54,14,10,20
2024-11-29,Branch B,Emergency,112,74,22,17,25
2024-11-29,Branch B,General Medicine,83,49,16,12,29
2024-11-29,Branch C,Cardiology,82,54,16,7,36
2024-11-29,Branch C,Oncology,60,56,12,8,14
2024-11-29,Branch C,Orthopedics,96,65,19,10,34
2024-11-29,Branch C,Pediatrics,113,81,22,17,18
2024-11-29,Branch C,Emergency,91,83,18,15,12
2024-11-29,Branch C,General Medicine,49,25,9,6,19
2024-11-30,Branch A,Cardiology,91,71,18,15,31
2024-11-30,Branch A,Oncology,80,40,16,12,35
2024-11-30,Branch A,Orthopedics,118,109,23,22,31
2024-11-30,Branch A,Pediatrics,61,59,12,3,11
2024-11-30,Branch A,Emergency,84,66,16,14,11
2024-11-30,Branch A,General Medicine,60,34,12,10,26
2024-11-30,Branch B,Cardiology,98,73,19,11,27
2024-11-30,Branch B,Oncology,84,60,16,11,29
2024-11-30,Branch B,Orthopedics,114,94,22,15,13
2024-11-30,Branch B,Pediatrics,75,59,15,12,33
2024-11-30,Branch B,Emergency,40,25,8,8,33
2024-11-30,Branch B,General Medicine,60,58,12,6,38
2024-11-30,Branch C,Cardiology,108,82,21,13,10
2024-11-30,Branch C,Oncology,96,71,19,15,14
2024-11-30,Branch C,Orthopedics,103,86,20,14,37
2024-11-30,Branch C,Pediatrics,47,47,9,9,28
2024-11-30,Branch C,Emergency,107,84,21,15,13
2024-11-30,Branch C,General Medicine,66,34,13,10,26
2024-12-01,Branch A,Cardiology,118,80,23,23,30
2024-12-01,Branch A,Oncology,64,39,12,6,22
2024-12-01,Branch A,Orthopedics,45,25,9,9,25
2024-12-01,Branch A,Pediatrics,78,57,15,11,19
2024-12-01,Branch A,Emergency,66,54,13,5,23
2024-12-01,Branch A,General Medicine,44,33,8,7,17
2024-12-01,Branch B,Cardiology,50,50,10,4,30
2024-12-01,Branch B,Oncology,114,86,22,21,22
2024-12-01,Branch B,Orthopedics,63,49,12,10,14
2024-12-01,Branch B,Pediatrics,92,73,18,15,10
2024-12-01,Branch B,Emergency,66,57,13,9,29
2024-12-01,Branch B,General Medicine,97,76,19,18,38
2024-12-01,Branch C,Cardiology,109,85,21,19,22
2024-12-01,Branch C,Oncology,100,67,20,14,14
2024-12-01,Branch C,Orthopedics,75,48,15,13,37
2024-12-01,Branch C,Pediatrics,44,26,8,7,20
2024-12-01,Branch C,Emergency,51,38,10,6,16
2024-12-01,Branch C,General Medicine,41,41,8,4,24
2024-12-02,Branch A,Cardiology,90,78,18,15,38
2024-12-02,Branch A,Oncology,45,26,9,7,24
2024-12-02,Branch A,Orthopedics,93,70,18,15,27
2024-12-02,Branch A,Pediatrics,47,26,9,9,13
2024-12-02,Branch A,Emergency,58,46,11,5,35
2024-12-02,Branch A,General Medicine,69,39,13,7,25
2024-12-02,Branch B,Cardiology,89,77,17,13,39
2024-12-02,Branch B,Oncology,53,50,10,6,32
2024-12-02,Branch B,Orthopedics,104,79,20,12,32
2024-12-02,Branch B,Pediatrics,102,80,20,14,10
2024-12-02,Branch B,Emergency,98,80,19,9,36
2024-12-02,Branch B,General Medicine,114,104,22,18,19
2024-12-02,Branch C,Cardiology,84,76,16,16,21
2024-12-02,Branch C,Oncology,119,89,23,15,21
2024-12-02,Branch C,Orthopedics,92,76,18,16,27
2024-12-02,Branch C,Pediatrics,82,64,16,14,25
2024-12-02,Branch C,Emergency,47,41,9,7,36
2024-12-02,Branch C,General Medicine,101,78,20,15,30
2024-12-03,Branch A,Cardiology,77,59,15,11,30
2024-12-03,Branch A,Oncology,110,67,22,16,16
2024-12-03,Branch A,Orthopedics,55,46,11,11,10
2024-12-03,Branch A,Pediatrics,45,28,9,9,32
2024-12-03,Branch A,Emergency,67,61,13,13,14
2024-12-03,Branch A,General Medicine,43,23,8,3,16
2024-12-03,Branch B,Cardiology,82,53,16,11,36
2024-12-03,Branch B,Oncology,82,64,16,15,32
2024-12-03,Branch B,Orthopedics,43,24,8,5,36
2024-12-03,Branch B,Pediatrics,101,69,20,17,21
2024-12-03,Branch B,Emergency,115,78,23,17,15
2024-12-03,Branch B,General Medicine,79,71,15,11,38
2024-12-03,Branch C,Cardiology,112,75,22,12,24
2024-12-03,Branch C,Oncology,73,69,14,9,13
2024-12-03,Branch C,Orthopedics,82,71,16,13,16
2024-12-03,Branch C,Pediatrics,62,50,12,6,26
2024-12-03,Branch C,Emergency,66,28,13,11,30
2024-12-03,Branch C,General Medicine,62,42,12,9,19
2024-12-04,Branch A,Cardiology,71,44,14,7,37
2024-12-04,Branch A,Oncology,73,34,14,14,27
2024-12-04,Branch A,Orthopedics,86,76,17,8,29
2024-12-04,Branch A,Pediatrics,108,75,21,15,32
2024-12-04,Branch A,Emergency,47,44,9,7,11
2024-12-04,Branch A,General Medicine,91,55,18,11,25
2024-12-04,Branch B,Cardiology,106,78,21,16,13
2024-12-04,Branch B,Oncology,40,40,8,6,35
2024-12-04,Branch B,Orthopedics,83,66,16,16,23
2024-12-04,Branch B,Pediatrics,67,59,13,9,10
2024-12-04,Branch B,Emergency,108,74,21,16,35
2024-12-04,Branch B,General Medicine,63,46,12,8,39
2024-12-04,Branch C,Cardiology,68,59,13,13,36
2024-12-04,Branch C,Oncology,84,59,16,11,28
2024-12-04,Branch C,Orthopedics,94,64,18,15,38
2024-12-04,Branch C,Pediatrics,46,30,9,9,31
2024-12-04,Branch C,Emergency,44,15,8,4,30
2024-12-04,Branch C,General Medicine,44,27,8,6,33
2024-12-05,Branch A,Cardiology,82,81,16,12,38
2024-12-05,Branch A,Oncology,43,33,8,5,38
2024-12-05,Branch A,Orthopedics,102,88,20,12,31
2024-12-05,Branch A,Pediatrics,80,62,16,16,26
2024-12-05,Branch A,Emergency,83,48,16,12,31
2024-12-05,Branch A,General Medicine,103,76,20,15,38
2024-12-05,Branch B,Cardiology,85,74,17,14,19
2024-12-05,Branch B,Oncology,86,61,17,16,19
2024-12-05,Branch B,Orthopedics,51,32,10,5,29
2024-12-05,Branch B,Pediatrics,106,52,21,18,26
2024-12-05,Branch B,Emergency,81,59,16,16,16
2024-12-05,Branch B,General Medicine,101,70,20,16,25
2024-12-05,Branch C,Cardiology,75,65,15,13,19
2024-12-05,Branch C,Oncology,98,63,19,18,25
2024-12-05,Branch C,Orthopedics,112,84,22,21,20
2024-12-05,Branch C,Pediatrics,96,59,19,17,37
2024-12-05,Branch C,Emergency,47,42,9,8,15
2024-12-05,Branch C,General Medicine,51,25,10,8,22
2024-12-06,Branch A,Cardiology,51,31,10,9,16
2024-12-06,Branch A,Oncology,83,60,16,13,36
2024-12-06,Branch A,Orthopedics,57,29,11,5,12
2024-12-06,Branch A,Pediatrics,59,40,11,5,13
2024-12-06,Branch A,Emergency,80,57,16,12,31
2024-12-06,Branch A,General Medicine,118,85,23,18,38
2024-12-06,Branch B,Cardiology,51,51,10,8,23
2024-12-06,Branch B,Oncology,53,53,10,4,27
2024-12-06,Branch B,Orthopedics,84,67,16,10,10
2024-12-06,Branch B,Pediatrics,78,57,15,12,10
2024-12-06,Branch B,Emergency,100,87,20,17,19
2024-12-06,Branch B,General Medicine,69,56,13,4,13
2024-12-06,Branch C,Cardiology,71,53,14,13,28
2024-12-06,Branch C,Oncology,90,57,18,18,13
2024-12-06,Branch C,Orthopedics,51,41,10,9,22
2024-12-06,Branch C,Pediatrics,102,81,20,13,30
2024-12-06,Branch C,Emergency,76,53,15,15,19
2024-12-06,Branch C,General Medicine,73,67,14,12,29
2024-12-07,Branch A,Cardiology,82,53,16,13,37
2024-12-07,Branch A,Oncology,76,67,15,15,17
2024-12-07,Branch A,Orthopedics,115,93,23,17,32
2024-12-07,Branch A,Pediatrics,80,76,16,14,12
2024-12-07,Branch A,Emergency,114,91,22,15,18
2024-12-07,Branch A,General Medicine,94,75,18,11,15
2024-12-07,Branch B,Cardiology,61,58,12,9,30
2024-12-07,Branch B,Oncology,42,33,8,7,20
2024-12-07,Branch B,Orthopedics,77,72,15,12,32
2024-12-07,Branch B,Pediatrics,48,41,9,8,26
2024-12-07,Branch B,Emergency,102,73,20,11,14
2024-12-07,Branch B,General Medicine,84,45,16,15,10
2024-12-07,Branch C,Cardiology,83,79,16,5,10
2024-12-07,Branch C,Oncology,104,82,20,15,19
2024-12-07,Branch C,Orthopedics,41,31,8,5,13
2024-12-07,Branch C,Pediatrics,88,75,17,11,37
2024-12-07,Branch C,Emergency,44,29,8,5,18
2024-12-07,Branch C,General Medicine,46,43,9,9,32
2024-12-08,Branch A,Cardiology,70,52,14,13,25
2024-12-08,Branch A,Oncology,64,57,12,12,35
2024-12-08,Branch A,Orthopedics,41,35,8,4,24
2024-12-08,Branch A,Pediatrics,109,71,21,14,34
2024-12-08,Branch A,Emergency,92,81,18,12,19
2024-12-08,Branch A,General Medicine,114,67,22,17,15
2024-12-08,Branch B,Cardiology,97,91,19,19,23
2024-12-08,Branch B,Oncology,103,80,20,12,34
2024-12-08,Branch B,Orthopedics,86,62,17,14,10
2024-12-08,Branch B,Pediatrics,43,43,8,8,16
2024-12-08,Branch B,Emergency,86,54,17,17,21
2024-12-08,Branch B,General Medicine,43,20,8,5,33
2024-12-08,Branch C,Cardiology,63,59,12,12,16
2024-12-08,Branch C,Oncology,63,58,12,4,19
2024-12-08,Branch C,Orthopedics,69,53,13,11,19
2024-12-08,Branch C,Pediatrics,60,52,12,12,26
2024-12-08,Branch C,Emergency,68,24,13,10,39
2024-12-08,Branch C,General Medicine,90,65,18,17,35
2024-12-09,Branch A,Cardiology,97,69,19,14,13
2024-12-09,Branch A,Oncology,85,81,17,11,22
2024-12-09,Branch A,Orthopedics,67,56,13,10,26
2024-12-09,Branch A,Pediatrics,100,87,20,10,36
2024-12-09,Branch A,Emergency,115,66,23,18,33
2024-12-09,Branch A,General Medicine,93,80,18,14,19
2024-12-09,Branch B,Cardiology,62,37,12,10,35
2024-12-09,Branch B,Oncology,95,64,19,18,11
2024-12-09,Branch B,Orthopedics,60,41,12,12,27
2024-12-09,Branch B,Pediatrics,111,78,22,18,31
2024-12-09,Branch B,Emergency,42,33,8,2,18
2024-12-09,Branch B,General Medicine,95,84,19,12,24
2024-12-09,Branch C,Cardiology,47,32,9,4,32
2024-12-09,Branch C,Oncology,108,84,21,16,22
2024-12-09,Branch C,Orthopedics,114,76,22,16,18
2024-12-09,Branch C,Pediatrics,87,66,17,13,27
2024-12-09,Branch C,Emergency,70,50,14,5,33
2024-12-09,Branch C,General Medicine,104,69,20,17,21
